age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,avg_grade,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes
18,3,4,1,2,0,4,3,3,1,3,5,11,15.333333333333334,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True
17,2,2,1,2,1,3,3,1,1,2,4,0,5.666666666666667,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True
18,2,3,1,3,0,4,3,3,1,2,3,4,10.333333333333334,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False
18,3,2,1,3,0,5,4,3,2,3,1,7,13.333333333333334,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
18,4,3,1,3,0,5,3,2,1,2,4,9,15.666666666666666,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
18,4,3,1,3,0,5,4,5,2,3,5,0,9.666666666666666,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True
17,4,3,1,3,0,4,4,3,1,3,4,0,14.333333333333334,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
18,3,2,2,1,1,2,5,5,5,5,5,10,12.333333333333334,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False
19,1,1,3,2,3,5,4,4,3,3,2,8,7.666666666666667,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
17,3,3,2,2,0,4,5,4,2,3,3,2,13.0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False
18,1,3,1,1,1,4,3,3,2,3,3,7,7.666666666666667,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
19,1,1,3,1,1,4,4,4,3,3,5,4,8.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False
17,4,3,2,2,0,4,5,5,1,3,2,4,11.666666666666666,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True
18,3,3,1,2,0,5,3,4,1,1,5,0,9.333333333333334,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True
17,4,4,2,2,0,4,3,3,1,2,5,4,12.666666666666666,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False
17,3,2,2,2,0,1,2,3,1,2,5,2,11.666666666666666,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True
18,1,1,2,1,0,3,3,2,1,2,3,4,10.0,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
18,1,1,2,3,0,5,3,2,1,1,4,0,16.666666666666668,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
18,1,4,3,2,0,4,3,4,1,4,5,0,13.0,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True
18,1,1,2,2,1,4,4,3,2,3,5,2,12.333333333333334,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False
18,3,3,2,2,0,4,3,2,1,3,3,0,10.666666666666666,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True
17,4,4,1,2,0,2,3,4,1,1,1,0,15.333333333333334,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
17,1,2,2,2,0,3,2,2,1,2,3,0,11.666666666666666,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
18,1,3,2,2,0,3,3,4,2,4,3,4,10.0,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False
18,4,4,2,3,0,4,2,2,2,2,5,0,13.0,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
17,1,1,3,1,1,5,2,1,1,2,1,0,4.333333333333333,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True
18,2,3,2,1,0,5,2,3,1,2,4,0,10.333333333333334,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True
18,4,4,3,2,0,3,2,2,4,2,5,10,12.333333333333334,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
19,3,2,2,2,2,3,2,2,1,1,3,4,7.666666666666667,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True
18,1,2,3,1,0,4,3,3,2,3,3,3,12.666666666666666,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True
17,2,2,1,3,0,3,4,3,1,1,3,8,11.666666666666666,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True
17,1,2,1,1,0,3,5,5,1,3,1,14,5.333333333333333,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False
18,4,4,2,3,0,5,4,4,1,1,1,0,18.666666666666668,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
18,1,1,4,3,0,4,3,2,1,2,4,2,8.666666666666666,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
20,4,2,2,3,2,5,4,3,1,1,3,4,14.666666666666666,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
18,4,4,1,2,0,5,4,3,3,4,2,4,9.0,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False
18,3,3,1,2,0,4,1,3,1,2,1,0,15.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
17,3,1,1,2,0,4,5,4,2,3,1,17,10.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False
18,4,4,1,2,0,3,2,4,1,4,2,4,14.333333333333334,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False
18,2,1,2,1,0,4,4,3,1,3,5,5,6.666666666666667,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True
17,2,3,2,2,0,4,4,3,1,1,3,2,10.666666666666666,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False
19,1,1,2,1,1,4,3,2,1,3,5,0,3.6666666666666665,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
18,4,2,2,1,1,5,4,3,4,3,3,14,5.333333333333333,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
18,2,2,2,3,0,5,3,3,1,3,4,2,9.666666666666666,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
18,4,4,3,1,0,4,4,3,2,2,5,7,5.666666666666667,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
19,2,3,1,3,1,5,4,2,1,2,5,0,4.0,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False
18,3,1,1,2,0,4,3,4,1,1,1,0,8.0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False
18,1,1,2,2,1,1,1,1,1,1,5,0,3.6666666666666665,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
20,2,2,1,2,2,5,5,4,4,5,4,11,9.0,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False
17,3,1,2,1,0,2,4,5,3,4,2,3,15.333333333333334,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
21,1,1,1,1,3,5,5,3,3,3,3,3,8.333333333333334,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
18,3,2,3,1,0,4,4,1,3,4,5,0,11.0,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
19,1,1,1,1,0,3,2,3,3,3,5,5,8.666666666666666,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
